record_id,employee_id,year,department,role,gender,age,years_at_company,salary_base_pln,bonus_pct,total_comp_pln,location,employment_type,performance_band,manager_flag,outlier_flag
1744-2024,1744,2024,Sales,Sales Operations Analyst,female,60,5,136395.37,0.2402,169157.94,Krakow,full_time,low,0,0
1744-2025,1744,2025,Sales,Sales Operations Analyst,female,61,6,113650.08,0.165,132400.17,Krakow,full_time,low,0,0
1745-2016,1745,2016,Product,Product Manager,female,61,6,203247.33,0.1842,240682.38,Warsaw,b2b,high,1,0
1745-2017,1745,2017,Product,Product Manager,female,62,7,228158.54,0.0688,243849.1,Warsaw,b2b,high,1,0
1745-2018,1745,2018,Product,Product Manager,female,63,8,218594.19,0.1622,254045.49,Warsaw,b2b,high,1,0
1745-2019,1745,2019,Product,Product Manager,female,64,9,236406.63,0.2999,307296.4,Warsaw,b2b,high,1,0
1745-2020,1745,2020,Product,Product Manager,female,65,10,253523.82,0.2564,318533.7,Warsaw,b2b,high,1,0
1745-2021,1745,2021,Product,Product Manager,female,66,11,237087.78,0.2645,299789.04,Warsaw,b2b,high,1,0
1745-2022,1745,2022,Product,Product Manager,female,67,12,311630.82,0.0549,328725.49,Warsaw,b2b,high,1,0
1745-2023,1745,2023,Product,Product Manager,female,68,13,280590.7,0.2533,351659.92,Warsaw,b2b,high,1,0
1745-2024,1745,2024,Product,Product Manager,female,69,14,270868.42,0.1079,300089.33,Warsaw,b2b,high,1,0
1745-2025,1745,2025,Product,Product Manager,female,70,15,287718.62,0.2831,369158.09,Warsaw,b2b,high,1,0
1746-2024,1746,2024,Product,Product Analyst,female,27,0,141383.29,0.24,175318.47,Poznan,full_time,high,0,0
1746-2025,1746,2025,Product,Product Analyst,female,28,1,157119.99,0.169,183667.18,Poznan,full_time,high,0,0
1747-2016,1747,2016,Operations,Supply Chain Analyst,non_binary,53,8,102423.68,0.0134,103801.11,Gdansk,full_time,medium,0,0
1747-2017,1747,2017,Operations,Supply Chain Analyst,non_binary,54,9,107690.92,0.0793,116232.58,Gdansk,full_time,medium,0,0
1747-2018,1747,2018,Operations,Supply Chain Analyst,non_binary,55,10,110058.67,0.0103,111187.88,Gdansk,full_time,medium,0,0
1747-2019,1747,2019,Operations,Supply Chain Analyst,non_binary,56,11,109394.77,0.0739,117476.36,Gdansk,full_time,medium,0,0
1747-2020,1747,2020,Operations,Supply Chain Analyst,non_binary,57,12,112195.44,0.1075,124260.06,Gdansk,full_time,medium,0,0
1747-2021,1747,2021,Operations,Supply Chain Analyst,non_binary,58,13,136639.48,0.1034,150769.75,Gdansk,full_time,medium,0,0
1747-2022,1747,2022,Operations,Supply Chain Analyst,non_binary,59,14,129876.65,0.0724,139276.49,Gdansk,full_time,medium,0,0
1747-2023,1747,2023,Operations,Supply Chain Analyst,non_binary,60,15,150539.2,0.1022,165919.3,Gdansk,full_time,medium,0,0
1747-2024,1747,2024,Operations,Supply Chain Analyst,non_binary,61,16,135956.41,0.1149,151574.79,Gdansk,full_time,medium,0,0
1747-2025,1747,2025,Operations,Supply Chain Analyst,non_binary,62,17,132665.44,0.0762,142778.16,Gdansk,full_time,medium,0,0
1748-2016,1748,2016,HR,HR Business Partner,male,45,7,88438.0,0.1026,97508.69,Gdansk,full_time,medium,0,0
1748-2017,1748,2017,HR,HR Business Partner,male,46,8,98889.2,0.0989,108673.82,Gdansk,full_time,medium,0,0
1748-2018,1748,2018,HR,HR Business Partner,male,47,9,100831.01,0.0501,105885.49,Gdansk,full_time,medium,0,0
1748-2019,1748,2019,HR,HR Business Partner,male,48,10,97681.29,0.03,100614.96,Gdansk,full_time,medium,0,0
1748-2020,1748,2020,HR,HR Business Partner,male,49,11,97715.33,0.0304,100688.72,Gdansk,full_time,medium,0,0
1748-2021,1748,2021,HR,HR Business Partner,male,50,12,140678.99,0.1194,157471.45,Gdansk,full_time,medium,0,0
1748-2022,1748,2022,HR,HR Business Partner,male,51,13,107789.7,0.0285,110865.85,Gdansk,full_time,medium,0,0
1748-2023,1748,2023,HR,HR Business Partner,male,52,14,124016.86,0.0584,131263.54,Gdansk,full_time,medium,0,0
1748-2024,1748,2024,HR,HR Business Partner,male,53,15,116109.59,0.0618,123284.0,Gdansk,full_time,medium,0,0
1748-2025,1748,2025,HR,HR Business Partner,male,54,16,138602.43,0.105,153157.31,Gdansk,full_time,medium,0,0
1749-2018,1749,2018,Product,Product Analyst,female,29,0,126864.7,0.3007,165013.26,Poznan,full_time,high,0,0
1749-2019,1749,2019,Product,Product Analyst,female,30,1,115780.73,0.1752,136066.27,Poznan,full_time,high,0,0
1749-2020,1749,2020,Product,Product Analyst,female,31,2,149994.67,0.0936,164029.69,Poznan,full_time,high,0,0
1749-2021,1749,2021,Product,Product Analyst,female,32,3,151643.72,0.2826,194501.67,Poznan,full_time,high,0,0
1749-2022,1749,2022,Product,Product Analyst,female,33,4,148062.99,0.0522,155793.93,Poznan,full_time,high,0,0
1749-2023,1749,2023,Product,Product Analyst,female,34,5,278861.13,0.3071,364507.9,Poznan,full_time,high,0,1
1749-2024,1749,2024,Product,Product Analyst,female,35,6,178000.66,0.0942,194773.93,Poznan,full_time,high,0,0
1749-2025,1749,2025,Product,Product Analyst,female,36,7,150094.37,0.0624,159457.32,Poznan,full_time,high,0,0
1750-2018,1750,2018,Sales,Key Account Manager,female,37,0,154981.16,0.2346,191335.86,Wroclaw,b2b,medium,1,0
1750-2019,1750,2019,Sales,Key Account Manager,female,38,1,168551.21,0.1861,199920.89,Wroclaw,b2b,medium,1,0
1750-2020,1750,2020,Sales,Key Account Manager,female,39,2,179684.37,0.0571,189936.06,Wroclaw,b2b,medium,1,0
1750-2021,1750,2021,Sales,Key Account Manager,female,40,3,179966.94,0.1754,211528.52,Wroclaw,b2b,medium,1,0
1750-2022,1750,2022,Sales,Key Account Manager,female,41,4,178723.52,0.2231,218593.71,Wroclaw,b2b,medium,1,0
1750-2023,1750,2023,Sales,Key Account Manager,female,42,5,200679.76,0.0621,213139.6,Wroclaw,b2b,medium,1,0
1750-2024,1750,2024,Sales,Key Account Manager,female,43,6,227821.08,0.0946,249383.78,Wroclaw,b2b,medium,1,0
1750-2025,1750,2025,Sales,Key Account Manager,female,44,7,197649.72,0.0421,205962.69,Wroclaw,b2b,medium,1,0
1751-2016,1751,2016,Operations,Operations Specialist,male,47,4,106257.51,0.0572,112330.48,Krakow,full_time,high,0,0
1751-2017,1751,2017,Operations,Operations Specialist,male,48,5,109903.25,0.0923,120049.2,Krakow,full_time,high,0,0
1751-2018,1751,2018,Operations,Operations Specialist,male,49,6,104187.13,0.0267,106970.75,Krakow,full_time,high,0,0
1751-2019,1751,2019,Operations,Operations Specialist,male,50,7,132308.79,0.1406,150906.17,Krakow,full_time,high,0,0
1751-2020,1751,2020,Operations,Operations Specialist,male,51,8,139652.18,0.0995,153547.74,Krakow,full_time,high,0,0
1751-2021,1751,2021,Operations,Operations Specialist,male,52,9,156993.4,0.0188,159938.29,Krakow,full_time,high,0,0
1751-2022,1751,2022,Operations,Operations Specialist,male,53,10,147908.46,0.1153,164963.43,Krakow,full_time,high,0,0
1751-2023,1751,2023,Operations,Operations Specialist,male,54,11,132046.36,0.0502,138677.04,Krakow,full_time,high,0,0
1751-2024,1751,2024,Operations,Operations Specialist,male,55,12,178600.36,0.0797,192828.09,Krakow,full_time,high,0,0
1751-2025,1751,2025,Operations,Operations Specialist,male,56,13,177308.53,0.1025,195478.9,Krakow,full_time,high,0,0
1752-2016,1752,2016,Product,Senior Product Manager,female,59,7,206436.03,0.1845,244528.67,Warsaw,full_time,medium,1,0
1752-2017,1752,2017,Product,Senior Product Manager,female,60,8,212684.38,0.0771,229090.57,Warsaw,full_time,medium,1,0
1752-2018,1752,2018,Product,Senior Product Manager,female,61,9,203549.54,0.1525,234599.38,Warsaw,full_time,medium,1,0
1752-2019,1752,2019,Product,Senior Product Manager,female,62,10,233082.75,0.1542,269029.95,Warsaw,full_time,medium,1,0
1752-2020,1752,2020,Product,Senior Product Manager,female,63,11,242761.24,0.1363,275844.83,Warsaw,full_time,medium,1,0
1752-2021,1752,2021,Product,Senior Product Manager,female,64,12,232314.7,0.1159,259245.94,Warsaw,full_time,medium,1,0
1752-2022,1752,2022,Product,Senior Product Manager,female,65,13,241011.65,0.1697,281916.95,Warsaw,full_time,medium,1,0
1752-2023,1752,2023,Product,Senior Product Manager,female,66,14,245106.2,0.1062,271134.63,Warsaw,full_time,medium,1,0
1752-2024,1752,2024,Product,Senior Product Manager,female,67,15,242263.61,0.2124,293726.48,Warsaw,full_time,medium,1,0
1752-2025,1752,2025,Product,Senior Product Manager,female,68,16,299215.29,0.1645,348439.53,Warsaw,full_time,medium,1,0
1753-2016,1753,2016,Engineering,DevOps Engineer,male,40,6,159039.09,0.2646,201128.72,Warsaw,full_time,high,0,0
1753-2017,1753,2017,Engineering,DevOps Engineer,male,41,7,159367.14,0.1746,187184.92,Warsaw,full_time,high,0,0
1753-2018,1753,2018,Engineering,DevOps Engineer,male,42,8,161894.31,0.1321,183282.06,Warsaw,full_time,high,0,0
1753-2019,1753,2019,Engineering,DevOps Engineer,male,43,9,182293.96,0.0694,194951.54,Warsaw,full_time,high,0,0
1753-2020,1753,2020,Engineering,DevOps Engineer,male,44,10,185110.99,0.2323,228113.73,Warsaw,full_time,high,0,0
1753-2021,1753,2021,Engineering,DevOps Engineer,male,45,11,170048.86,0.2748,216778.7,Warsaw,full_time,high,0,0
1753-2022,1753,2022,Engineering,DevOps Engineer,male,46,12,198865.83,0.0408,206972.19,Warsaw,full_time,high,0,0
1753-2023,1753,2023,Engineering,DevOps Engineer,male,47,13,188421.34,0.0683,201287.06,Warsaw,full_time,high,0,0
1753-2024,1753,2024,Engineering,DevOps Engineer,male,48,14,219385.77,0.1317,248268.86,Warsaw,full_time,high,0,0
1753-2025,1753,2025,Engineering,DevOps Engineer,male,49,15,278026.46,0.2557,349128.03,Warsaw,full_time,high,0,0
1754-2019,1754,2019,Finance,Financial Analyst,male,45,0,113265.32,0.0606,120133.33,Remote,b2b,medium,0,0
1754-2020,1754,2020,Finance,Financial Analyst,male,46,1,121653.63,0.0209,124202.27,Remote,b2b,medium,0,0
1754-2021,1754,2021,Finance,Financial Analyst,male,47,2,136755.39,0.0263,140358.17,Remote,b2b,medium,0,0
1754-2022,1754,2022,Finance,Financial Analyst,male,48,3,130448.36,0.0181,132809.7,Remote,b2b,medium,0,0
1754-2023,1754,2023,Finance,Financial Analyst,male,49,4,137330.47,0.0306,141539.6,Remote,b2b,medium,0,0
1754-2024,1754,2024,Finance,Financial Analyst,male,50,5,170383.82,0.0546,179678.36,Remote,b2b,medium,0,0
1754-2025,1754,2025,Finance,Financial Analyst,male,51,6,152658.47,0.0417,159027.09,Remote,b2b,medium,0,0
1755-2016,1755,2016,Sales,Account Executive,female,33,3,114630.39,0.2963,148596.59,Krakow,full_time,high,0,0
1755-2017,1755,2017,Sales,Account Executive,female,34,4,117584.72,0.1695,137516.56,Krakow,full_time,high,0,0
1755-2018,1755,2018,Sales,Account Executive,female,35,5,126439.02,0.0841,137072.6,Krakow,full_time,high,0,0
1755-2019,1755,2019,Sales,Account Executive,female,36,6,125883.85,0.1408,143613.41,Krakow,full_time,high,0,0
1755-2020,1755,2020,Sales,Account Executive,female,37,7,131087.19,0.0668,139849.73,Krakow,full_time,high,0,0
1755-2021,1755,2021,Sales,Account Executive,female,38,8,126744.59,0.1913,150985.23,Krakow,full_time,high,0,0
1755-2022,1755,2022,Sales,Account Executive,female,39,9,165477.68,0.1579,191599.9,Krakow,full_time,high,0,0
1755-2023,1755,2023,Sales,Account Executive,female,40,10,174426.39,0.2221,213160.28,Krakow,full_time,high,0,0
1755-2024,1755,2024,Sales,Account Executive,female,41,11,154902.6,0.273,197189.23,Krakow,full_time,high,0,0
1755-2025,1755,2025,Sales,Account Executive,female,42,12,204492.75,0.2969,265209.64,Krakow,full_time,high,0,0
1756-2016,1756,2016,Marketing,Digital Marketing Manager,male,33,5,137795.0,0.0902,150225.16,Poznan,full_time,medium,1,0
1756-2017,1756,2017,Marketing,Digital Marketing Manager,male,34,6,144254.8,0.094,157816.82,Poznan,full_time,medium,1,0
1756-2018,1756,2018,Marketing,Digital Marketing Manager,male,35,7,157829.29,0.0611,167471.81,Poznan,full_time,medium,1,0
1756-2019,1756,2019,Marketing,Digital Marketing Manager,male,36,8,156835.74,0.1035,173065.36,Poznan,full_time,medium,1,0
1756-2020,1756,2020,Marketing,Digital Marketing Manager,male,37,9,171168.28,0.0118,173183.79,Poznan,full_time,medium,1,0
1756-2021,1756,2021,Marketing,Digital Marketing Manager,male,38,10,171891.21,0.1079,190441.43,Poznan,full_time,medium,1,0
1756-2022,1756,2022,Marketing,Digital Marketing Manager,male,39,11,186521.7,0.021,190435.97,Poznan,full_time,medium,1,0
1756-2023,1756,2023,Marketing,Digital Marketing Manager,male,40,12,224301.44,0.1199,251190.46,Poznan,full_time,medium,1,0
1756-2024,1756,2024,Marketing,Digital Marketing Manager,male,41,13,222689.38,0.0754,239490.57,Poznan,full_time,medium,1,0
1756-2025,1756,2025,Marketing,Digital Marketing Manager,male,42,14,193491.13,0.0854,210009.4,Poznan,full_time,medium,1,0
1757-2022,1757,2022,Finance,Finance Manager,male,26,0,156322.12,0.0156,158759.64,Warsaw,full_time,medium,1,0
1757-2023,1757,2023,Finance,Finance Manager,male,27,1,168373.83,0.015,170892.57,Warsaw,full_time,medium,1,0
1757-2024,1757,2024,Finance,Finance Manager,male,28,2,198820.28,0.0594,210623.1,Warsaw,full_time,medium,1,0
1757-2025,1757,2025,Finance,Finance Manager,male,29,3,186191.71,0.1125,207135.4,Warsaw,full_time,medium,1,0
1758-2016,1758,2016,Finance,Senior Financial Analyst,female,49,7,150332.29,0.0303,154885.93,Wroclaw,full_time,high,0,0
1758-2017,1758,2017,Finance,Senior Financial Analyst,female,50,8,156126.92,0.078,168311.74,Wroclaw,full_time,high,0,0
1758-2018,1758,2018,Finance,Senior Financial Analyst,female,51,9,176048.92,0.0566,186015.57,Wroclaw,full_time,high,0,0
1758-2019,1758,2019,Finance,Senior Financial Analyst,female,52,10,182815.49,0.0695,195517.8,Wroclaw,full_time,high,0,0
1758-2020,1758,2020,Finance,Senior Financial Analyst,female,53,11,205876.98,0.1093,228380.57,Wroclaw,full_time,high,0,0
1758-2021,1758,2021,Finance,Senior Financial Analyst,female,54,12,200240.55,0.1495,230167.97,Wroclaw,full_time,high,0,0
1758-2022,1758,2022,Finance,Senior Financial Analyst,female,55,13,195461.58,0.1464,224075.19,Wroclaw,full_time,high,0,0
1758-2023,1758,2023,Finance,Senior Financial Analyst,female,56,14,219914.33,0.0138,222954.15,Wroclaw,full_time,high,0,0
1758-2024,1758,2024,Finance,Senior Financial Analyst,female,57,15,199590.69,0.1137,222292.99,Wroclaw,full_time,high,0,0
1758-2025,1758,2025,Finance,Senior Financial Analyst,female,58,16,223971.38,0.0988,246100.82,Wroclaw,full_time,high,0,0
1759-2020,1759,2020,HR,HR Specialist,female,25,0,41523.11,0.0144,42121.96,Remote,full_time,low,0,1
1759-2021,1759,2021,HR,HR Specialist,female,26,1,80531.95,0.0608,85429.56,Remote,full_time,low,0,0
1759-2022,1759,2022,HR,HR Specialist,female,27,2,101265.51,0.0497,106302.56,Remote,full_time,low,0,0
1759-2023,1759,2023,HR,HR Specialist,female,28,3,95680.48,0.0567,101110.33,Remote,full_time,low,0,0
1759-2024,1759,2024,HR,HR Specialist,female,29,4,102265.63,0.0763,110065.25,Remote,full_time,low,0,0
1759-2025,1759,2025,HR,HR Specialist,female,30,5,105040.98,0.0996,115501.7,Remote,full_time,low,0,0
1760-2016,1760,2016,Operations,Operations Manager,male,52,7,137917.0,0.1055,152464.76,Poznan,full_time,medium,1,0
1760-2017,1760,2017,Operations,Operations Manager,male,53,8,157586.85,0.0795,170117.35,Poznan,full_time,medium,1,0
1760-2018,1760,2018,Operations,Operations Manager,male,54,9,156847.51,0.0943,171636.11,Poznan,full_time,medium,1,0
1760-2019,1760,2019,Operations,Operations Manager,male,55,10,171779.18,0.1016,189239.97,Poznan,full_time,medium,1,0
1760-2020,1760,2020,Operations,Operations Manager,male,56,11,164480.45,0.0955,180181.47,Poznan,full_time,medium,1,0
1760-2021,1760,2021,Operations,Operations Manager,male,57,12,175997.65,0.0619,186891.74,Poznan,full_time,medium,1,0
1760-2022,1760,2022,Operations,Operations Manager,male,58,13,172792.62,0.0661,184212.23,Poznan,full_time,medium,1,0
1760-2023,1760,2023,Operations,Operations Manager,male,59,14,202237.04,0.0502,212389.77,Poznan,full_time,medium,1,0
1760-2024,1760,2024,Operations,Operations Manager,male,60,15,231552.82,0.0376,240269.04,Poznan,full_time,medium,1,0
1760-2025,1760,2025,Operations,Operations Manager,male,61,16,183054.41,0.0659,195123.87,Poznan,full_time,medium,1,0
1761-2022,1761,2022,Sales,Sales Representative,male,37,0,118026.93,0.1572,136583.22,Remote,full_time,medium,0,0
1761-2023,1761,2023,Sales,Sales Representative,male,38,1,126337.64,0.219,154008.5,Remote,full_time,medium,0,0
1761-2024,1761,2024,Sales,Sales Representative,male,39,2,139558.59,0.1566,161407.32,Remote,full_time,medium,0,0
1761-2025,1761,2025,Sales,Sales Representative,male,40,3,273927.97,0.1146,305316.71,Remote,full_time,medium,0,1
1762-2017,1762,2017,HR,HR Manager,female,31,0,130126.49,0.056,137411.86,Poznan,b2b,medium,1,0
1762-2018,1762,2018,HR,HR Manager,female,32,1,142334.47,0.0454,148793.49,Poznan,b2b,medium,1,0
1762-2019,1762,2019,HR,HR Manager,female,33,2,150686.08,0.06,159727.79,Poznan,b2b,medium,1,0
1762-2020,1762,2020,HR,HR Manager,female,34,3,146481.26,0.0987,160944.89,Poznan,b2b,medium,1,0
1762-2021,1762,2021,HR,HR Manager,female,35,4,163102.25,0.019,166197.54,Poznan,b2b,medium,1,0
1762-2022,1762,2022,HR,HR Manager,female,36,5,172037.06,0.0239,176145.26,Poznan,b2b,medium,1,0
1762-2023,1762,2023,HR,HR Manager,female,37,6,188223.37,0.0737,202101.23,Poznan,b2b,medium,1,0
1762-2024,1762,2024,HR,HR Manager,female,38,7,211997.69,0.1043,234110.89,Poznan,b2b,medium,1,0
1762-2025,1762,2025,HR,HR Manager,female,39,8,192980.47,0.0907,210484.28,Poznan,b2b,medium,1,0
1763-2023,1763,2023,Finance,Accountant,male,48,0,123958.43,0.1232,139227.85,Warsaw,full_time,high,0,0
1763-2024,1763,2024,Finance,Accountant,male,49,1,146664.07,0.1495,168583.46,Warsaw,full_time,high,0,0
1763-2025,1763,2025,Finance,Accountant,male,50,2,112602.05,0.0974,123573.32,Warsaw,full_time,high,0,0
1764-2016,1764,2016,Engineering,Data Engineer,female,46,4,128104.52,0.1301,144774.49,Gdansk,full_time,high,0,0
1764-2017,1764,2017,Engineering,Data Engineer,female,47,5,142990.44,0.1041,157869.61,Gdansk,full_time,high,0,0
1764-2018,1764,2018,Engineering,Data Engineer,female,48,6,152508.82,0.3124,200154.7,Gdansk,full_time,high,0,0
1764-2019,1764,2019,Engineering,Data Engineer,female,49,7,151530.62,0.2393,187788.25,Gdansk,full_time,high,0,0
1764-2020,1764,2020,Engineering,Data Engineer,female,50,8,162387.6,0.2224,198497.59,Gdansk,full_time,high,0,0
1764-2021,1764,2021,Engineering,Data Engineer,female,51,9,175108.75,0.2956,226863.29,Gdansk,full_time,high,0,0
1764-2022,1764,2022,Engineering,Data Engineer,female,52,10,181744.28,0.2919,234797.14,Gdansk,full_time,high,0,0
1764-2023,1764,2023,Engineering,Data Engineer,female,53,11,193785.51,0.2782,247689.58,Gdansk,full_time,high,0,0
1764-2024,1764,2024,Engineering,Data Engineer,female,54,12,197269.66,0.116,220153.83,Gdansk,full_time,high,0,0
1764-2025,1764,2025,Engineering,Data Engineer,female,55,13,195690.37,0.1564,226295.72,Gdansk,full_time,high,0,0
1765-2024,1765,2024,Finance,Finance Manager,male,51,0,169072.85,0.0312,174353.83,Gdansk,full_time,medium,1,0
1765-2025,1765,2025,Finance,Finance Manager,male,52,1,171325.35,0.0855,185978.01,Gdansk,full_time,medium,1,0
1766-2016,1766,2016,Marketing,Content Manager,male,51,7,155827.8,0.0256,159818.8,Warsaw,full_time,medium,1,0
1766-2017,1766,2017,Marketing,Content Manager,male,52,8,153983.77,0.0316,158854.96,Warsaw,full_time,medium,1,0
1766-2018,1766,2018,Marketing,Content Manager,male,53,9,180716.84,0.012,182889.44,Warsaw,full_time,medium,1,0
1766-2019,1766,2019,Marketing,Content Manager,male,54,10,180528.46,0.1014,198839.87,Warsaw,full_time,medium,1,0
1766-2020,1766,2020,Marketing,Content Manager,male,55,11,188140.11,0.0407,195789.49,Warsaw,full_time,medium,1,0
1766-2021,1766,2021,Marketing,Content Manager,male,56,12,431692.59,0.084,467955.4,Warsaw,full_time,medium,1,1
1766-2022,1766,2022,Marketing,Content Manager,male,57,13,204877.06,0.0809,221458.73,Warsaw,full_time,medium,1,0
1766-2023,1766,2023,Marketing,Content Manager,male,58,14,206336.14,0.0143,209294.36,Warsaw,full_time,medium,1,0
1766-2024,1766,2024,Marketing,Content Manager,male,59,15,232165.12,0.1193,259858.85,Warsaw,full_time,medium,1,0
